Image_Index,Target,x,y,w,h
292cf1b34afba18402da0662070919cf.jpg,Aortic enlargement,565.0,287.0,99.0,116.0
292cf1b34afba18402da0662070919cf.jpg,Other lesion,436.0,142.0,32.0,57.0
292cf1b34afba18402da0662070919cf.jpg,Pleural thickening,693.0,164.0,49.0,20.0
292cf1b34afba18402da0662070919cf.jpg,Aortic enlargement,566.0,286.0,102.0,169.0
292cf1b34afba18402da0662070919cf.jpg,Aortic enlargement,576.0,291.0,89.0,90.0
3827e2d25e931b294811ad92ae898887.jpg,Pleural thickening,686.0,95.0,61.0,41.0
3827e2d25e931b294811ad92ae898887.jpg,Pulmonary fibrosis,683.0,116.0,34.0,30.0
3827e2d25e931b294811ad92ae898887.jpg,Pleural thickening,698.0,101.0,67.0,43.0
8ae85268313b0db2f58d2193aab645c9.jpg,Other lesion,633.0,283.0,167.0,408.0
8ae85268313b0db2f58d2193aab645c9.jpg,ILD,633.0,283.0,167.0,408.0
8ae85268313b0db2f58d2193aab645c9.jpg,Pulmonary fibrosis,259.0,290.0,190.0,383.0
8ae85268313b0db2f58d2193aab645c9.jpg,Pleural thickening,769.0,743.0,35.0,57.0
8ae85268313b0db2f58d2193aab645c9.jpg,Pleural effusion,769.0,743.0,35.0,57.0
8ae85268313b0db2f58d2193aab645c9.jpg,Pulmonary fibrosis,633.0,283.0,167.0,408.0
8ae85268313b0db2f58d2193aab645c9.jpg,ILD,248.0,221.0,206.0,551.0
8ae85268313b0db2f58d2193aab645c9.jpg,Pleural thickening,241.0,775.0,45.0,58.0
8ae85268313b0db2f58d2193aab645c9.jpg,ILD,584.0,176.0,218.0,560.0
8ae85268313b0db2f58d2193aab645c9.jpg,ILD,259.0,290.0,190.0,383.0
8ae85268313b0db2f58d2193aab645c9.jpg,ILD,245.0,210.0,223.0,579.0
8ae85268313b0db2f58d2193aab645c9.jpg,ILD,602.0,176.0,197.0,578.0
8ae85268313b0db2f58d2193aab645c9.jpg,Pleural effusion,241.0,775.0,45.0,58.0
8ae85268313b0db2f58d2193aab645c9.jpg,Other lesion,259.0,290.0,190.0,383.0
45fad4fe08460cf9aec10986ba13c582.jpg,Pulmonary fibrosis,634.0,168.0,133.0,126.0
45fad4fe08460cf9aec10986ba13c582.jpg,Lung Opacity,629.0,176.0,150.0,179.0
45fad4fe08460cf9aec10986ba13c582.jpg,Infiltration,634.0,168.0,133.0,126.0
45fad4fe08460cf9aec10986ba13c582.jpg,Infiltration,653.0,177.0,124.0,175.0
45fad4fe08460cf9aec10986ba13c582.jpg,Infiltration,629.0,176.0,150.0,179.0
45fad4fe08460cf9aec10986ba13c582.jpg,Pulmonary fibrosis,653.0,177.0,124.0,175.0
01570ee44031e4ebab6031501293bf66.jpg,Consolidation,121.0,305.0,281.0,294.0
01570ee44031e4ebab6031501293bf66.jpg,Atelectasis,76.0,243.0,354.0,321.0
01570ee44031e4ebab6031501293bf66.jpg,Lung Opacity,76.0,243.0,354.0,321.0
01570ee44031e4ebab6031501293bf66.jpg,Cardiomegaly,301.0,495.0,446.0,122.0
01570ee44031e4ebab6031501293bf66.jpg,Pulmonary fibrosis,104.0,443.0,118.0,43.0
01570ee44031e4ebab6031501293bf66.jpg,Cardiomegaly,303.0,471.0,449.0,148.0
01570ee44031e4ebab6031501293bf66.jpg,Atelectasis,110.0,318.0,310.0,314.0
88fbcd393052bc2479237d62244d16e2.jpg,Aortic enlargement,427.0,319.0,140.0,112.0
88fbcd393052bc2479237d62244d16e2.jpg,Aortic enlargement,430.0,331.0,120.0,117.0
88fbcd393052bc2479237d62244d16e2.jpg,Aortic enlargement,471.0,328.0,91.0,89.0
5dfb216441a8b99cf5e617ba76cf164a.jpg,Aortic enlargement,565.0,267.0,102.0,82.0
5dfb216441a8b99cf5e617ba76cf164a.jpg,Pleural thickening,572.0,126.0,88.0,20.0
5dfb216441a8b99cf5e617ba76cf164a.jpg,Calcification,552.0,267.0,114.0,82.0
5dfb216441a8b99cf5e617ba76cf164a.jpg,Aortic enlargement,552.0,267.0,114.0,82.0
5dfb216441a8b99cf5e617ba76cf164a.jpg,Calcification,565.0,267.0,102.0,82.0
5dfb216441a8b99cf5e617ba76cf164a.jpg,Pulmonary fibrosis,885.0,602.0,23.0,34.0
5dfb216441a8b99cf5e617ba76cf164a.jpg,Aortic enlargement,576.0,266.0,88.0,99.0
5dfb216441a8b99cf5e617ba76cf164a.jpg,Pleural thickening,329.0,153.0,78.0,37.0
5dfb216441a8b99cf5e617ba76cf164a.jpg,Other lesion,882.0,605.0,24.0,28.0
5dfb216441a8b99cf5e617ba76cf164a.jpg,Pulmonary fibrosis,882.0,605.0,24.0,28.0
c87a39abf714b710d0539e246739d783.jpg,Pleural effusion,914.0,654.0,64.0,116.0
c87a39abf714b710d0539e246739d783.jpg,Pleural thickening,135.0,213.0,171.0,104.0
c87a39abf714b710d0539e246739d783.jpg,Pleural effusion,904.0,679.0,84.0,101.0
c87a39abf714b710d0539e246739d783.jpg,Pleural thickening,148.0,193.0,172.0,103.0
c87a39abf714b710d0539e246739d783.jpg,Pulmonary fibrosis,792.0,657.0,138.0,62.0
c87a39abf714b710d0539e246739d783.jpg,Pleural thickening,718.0,186.0,120.0,72.0
c87a39abf714b710d0539e246739d783.jpg,Pleural thickening,142.0,193.0,166.0,115.0
c87a39abf714b710d0539e246739d783.jpg,Pleural thickening,718.0,193.0,118.0,68.0
c87a39abf714b710d0539e246739d783.jpg,Pleural thickening,914.0,654.0,64.0,116.0
c87a39abf714b710d0539e246739d783.jpg,Lung Opacity,914.0,654.0,64.0,116.0
c87a39abf714b710d0539e246739d783.jpg,Pleural thickening,904.0,679.0,84.0,101.0
c87a39abf714b710d0539e246739d783.jpg,Pleural thickening,902.0,646.0,88.0,119.0
2f4adab67a67f3ee8322175840092fe5.jpg,Pulmonary fibrosis,639.0,310.0,240.0,394.0
2f4adab67a67f3ee8322175840092fe5.jpg,Pulmonary fibrosis,615.0,268.0,260.0,401.0
2f4adab67a67f3ee8322175840092fe5.jpg,Pleural thickening,904.0,844.0,25.0,34.0
2f4adab67a67f3ee8322175840092fe5.jpg,Pleural thickening,311.0,217.0,82.0,28.0
2f4adab67a67f3ee8322175840092fe5.jpg,Pulmonary fibrosis,202.0,259.0,189.0,231.0
2f4adab67a67f3ee8322175840092fe5.jpg,Pulmonary fibrosis,676.0,263.0,199.0,414.0
2f4adab67a67f3ee8322175840092fe5.jpg,Pulmonary fibrosis,208.0,266.0,247.0,272.0
2f4adab67a67f3ee8322175840092fe5.jpg,Pleural thickening,319.0,224.0,119.0,19.0
2f4adab67a67f3ee8322175840092fe5.jpg,Pleural thickening,613.0,231.0,151.0,19.0
2f4adab67a67f3ee8322175840092fe5.jpg,Calcification,676.0,263.0,199.0,414.0
2f4adab67a67f3ee8322175840092fe5.jpg,Pleural thickening,701.0,230.0,61.0,23.0
2f4adab67a67f3ee8322175840092fe5.jpg,Pulmonary fibrosis,205.0,274.0,255.0,290.0
2f4adab67a67f3ee8322175840092fe5.jpg,Aortic enlargement,518.0,361.0,121.0,128.0
2f4adab67a67f3ee8322175840092fe5.jpg,Calcification,202.0,259.0,189.0,231.0
511b2a7296990326bdc26ed3ca30a329.jpg,Aortic enlargement,482.0,309.0,147.0,105.0
511b2a7296990326bdc26ed3ca30a329.jpg,Pleural thickening,246.0,167.0,123.0,28.0
511b2a7296990326bdc26ed3ca30a329.jpg,Pleural thickening,252.0,169.0,159.0,35.0
511b2a7296990326bdc26ed3ca30a329.jpg,Aortic enlargement,516.0,311.0,104.0,87.0
511b2a7296990326bdc26ed3ca30a329.jpg,Pleural thickening,634.0,161.0,124.0,54.0
0fd981034f74251d4a5d72891940d585.jpg,Pleural thickening,552.0,203.0,173.0,31.0
0fd981034f74251d4a5d72891940d585.jpg,Aortic enlargement,484.0,376.0,130.0,113.0
0fd981034f74251d4a5d72891940d585.jpg,Cardiomegaly,378.0,669.0,476.0,183.0
0fd981034f74251d4a5d72891940d585.jpg,Aortic enlargement,499.0,387.0,122.0,95.0
0fd981034f74251d4a5d72891940d585.jpg,Cardiomegaly,374.0,688.0,485.0,98.0
0fd981034f74251d4a5d72891940d585.jpg,Cardiomegaly,388.0,637.0,466.0,162.0
0fd981034f74251d4a5d72891940d585.jpg,Pleural thickening,265.0,221.0,135.0,31.0
485d22df0c99d17579ec2b44799ffb50.jpg,Aortic enlargement,553.0,268.0,103.0,126.0
485d22df0c99d17579ec2b44799ffb50.jpg,Aortic enlargement,546.0,267.0,124.0,117.0
485d22df0c99d17579ec2b44799ffb50.jpg,Aortic enlargement,541.0,260.0,128.0,154.0
53f8a8327590a490890d3d2acfb08dea.jpg,Pleural thickening,322.0,192.0,109.0,70.0
53f8a8327590a490890d3d2acfb08dea.jpg,Pulmonary fibrosis,671.0,260.0,33.0,24.0
53f8a8327590a490890d3d2acfb08dea.jpg,Pulmonary fibrosis,205.0,258.0,169.0,140.0
53f8a8327590a490890d3d2acfb08dea.jpg,Pulmonary fibrosis,216.0,293.0,101.0,39.0
53f8a8327590a490890d3d2acfb08dea.jpg,Infiltration,595.0,211.0,111.0,90.0
53f8a8327590a490890d3d2acfb08dea.jpg,Pulmonary fibrosis,595.0,211.0,111.0,90.0
53f8a8327590a490890d3d2acfb08dea.jpg,Pulmonary fibrosis,171.0,275.0,168.0,97.0
6d1ae9283e8be51b5057a189f53bef03.jpg,Aortic enlargement,530.0,323.0,120.0,120.0
6d1ae9283e8be51b5057a189f53bef03.jpg,Aortic enlargement,525.0,319.0,121.0,118.0
6d1ae9283e8be51b5057a189f53bef03.jpg,Aortic enlargement,514.0,322.0,133.0,135.0
6d1ae9283e8be51b5057a189f53bef03.jpg,Cardiomegaly,364.0,567.0,411.0,134.0
6d1ae9283e8be51b5057a189f53bef03.jpg,Cardiomegaly,374.0,618.0,397.0,92.0
d106ec9b305178f3da060efe3191499a.jpg,Nodule/Mass,281.0,338.0,20.0,16.0
d106ec9b305178f3da060efe3191499a.jpg,Other lesion,697.0,180.0,204.0,239.0
d106ec9b305178f3da060efe3191499a.jpg,Nodule/Mass,722.0,245.0,38.0,43.0
d106ec9b305178f3da060efe3191499a.jpg,Nodule/Mass,908.0,658.0,27.0,24.0
d106ec9b305178f3da060efe3191499a.jpg,Nodule/Mass,76.0,73.0,390.0,741.0
d106ec9b305178f3da060efe3191499a.jpg,Nodule/Mass,248.0,130.0,131.0,251.0
d106ec9b305178f3da060efe3191499a.jpg,Other lesion,157.0,440.0,167.0,242.0
d106ec9b305178f3da060efe3191499a.jpg,Nodule/Mass,171.0,524.0,51.0,39.0
d106ec9b305178f3da060efe3191499a.jpg,Nodule/Mass,727.0,252.0,35.0,35.0
d106ec9b305178f3da060efe3191499a.jpg,Nodule/Mass,180.0,466.0,35.0,27.0
d106ec9b305178f3da060efe3191499a.jpg,Nodule/Mass,171.0,651.0,17.0,13.0
d106ec9b305178f3da060efe3191499a.jpg,Nodule/Mass,263.0,219.0,22.0,23.0
d106ec9b305178f3da060efe3191499a.jpg,Other lesion,779.0,512.0,142.0,257.0
d106ec9b305178f3da060efe3191499a.jpg,Nodule/Mass,280.0,637.0,43.0,36.0
d106ec9b305178f3da060efe3191499a.jpg,Nodule/Mass,878.0,691.0,30.0,22.0
d106ec9b305178f3da060efe3191499a.jpg,Nodule/Mass,747.0,380.0,33.0,32.0
d106ec9b305178f3da060efe3191499a.jpg,Nodule/Mass,855.0,379.0,18.0,13.0
d106ec9b305178f3da060efe3191499a.jpg,Nodule/Mass,787.0,181.0,12.0,12.0
d106ec9b305178f3da060efe3191499a.jpg,Nodule/Mass,849.0,357.0,19.0,14.0
d106ec9b305178f3da060efe3191499a.jpg,Nodule/Mass,260.0,134.0,26.0,19.0
d106ec9b305178f3da060efe3191499a.jpg,Nodule/Mass,157.0,440.0,167.0,242.0
d106ec9b305178f3da060efe3191499a.jpg,Nodule/Mass,728.0,347.0,19.0,18.0
d106ec9b305178f3da060efe3191499a.jpg,Nodule/Mass,779.0,512.0,142.0,257.0
d106ec9b305178f3da060efe3191499a.jpg,Nodule/Mass,762.0,701.0,29.0,25.0
d106ec9b305178f3da060efe3191499a.jpg,Pleural thickening,69.0,789.0,40.0,32.0
d106ec9b305178f3da060efe3191499a.jpg,Nodule/Mass,266.0,494.0,20.0,18.0
d106ec9b305178f3da060efe3191499a.jpg,Nodule/Mass,255.0,557.0,29.0,36.0
d106ec9b305178f3da060efe3191499a.jpg,Pleural effusion,69.0,789.0,40.0,32.0
d106ec9b305178f3da060efe3191499a.jpg,Nodule/Mass,185.0,363.0,21.0,14.0
d106ec9b305178f3da060efe3191499a.jpg,Nodule/Mass,645.0,198.0,288.0,575.0
d106ec9b305178f3da060efe3191499a.jpg,Nodule/Mass,697.0,180.0,204.0,239.0
d106ec9b305178f3da060efe3191499a.jpg,Nodule/Mass,407.0,201.0,20.0,23.0
d106ec9b305178f3da060efe3191499a.jpg,Nodule/Mass,653.0,266.0,35.0,25.0
d106ec9b305178f3da060efe3191499a.jpg,Nodule/Mass,857.0,692.0,21.0,21.0
d106ec9b305178f3da060efe3191499a.jpg,Nodule/Mass,253.0,553.0,37.0,43.0
d106ec9b305178f3da060efe3191499a.jpg,Other lesion,248.0,130.0,131.0,251.0
d106ec9b305178f3da060efe3191499a.jpg,Nodule/Mass,244.0,341.0,29.0,23.0
d106ec9b305178f3da060efe3191499a.jpg,Nodule/Mass,121.0,653.0,38.0,30.0
d106ec9b305178f3da060efe3191499a.jpg,Nodule/Mass,337.0,241.0,35.0,32.0
a5a68ae68617df1b6362ed51973e1338.jpg,Pulmonary fibrosis,803.0,521.0,88.0,29.0
a5a68ae68617df1b6362ed51973e1338.jpg,Pleural thickening,568.0,172.0,97.0,53.0
a5a68ae68617df1b6362ed51973e1338.jpg,Cardiomegaly,344.0,544.0,533.0,198.0
a5a68ae68617df1b6362ed51973e1338.jpg,Aortic enlargement,503.0,253.0,130.0,112.0
a5a68ae68617df1b6362ed51973e1338.jpg,Aortic enlargement,507.0,257.0,126.0,115.0
a5a68ae68617df1b6362ed51973e1338.jpg,Cardiomegaly,331.0,548.0,539.0,204.0
a5a68ae68617df1b6362ed51973e1338.jpg,Aortic enlargement,514.0,255.0,122.0,149.0
a5a68ae68617df1b6362ed51973e1338.jpg,Pulmonary fibrosis,794.0,523.0,107.0,26.0
a5a68ae68617df1b6362ed51973e1338.jpg,Pulmonary fibrosis,796.0,523.0,95.0,25.0
a5a68ae68617df1b6362ed51973e1338.jpg,Cardiomegaly,341.0,555.0,542.0,215.0
0f76d35a022a7188cad9a83e283fdc8f.jpg,Cardiomegaly,339.0,514.0,477.0,76.0
0f76d35a022a7188cad9a83e283fdc8f.jpg,Aortic enlargement,491.0,246.0,111.0,127.0
0f76d35a022a7188cad9a83e283fdc8f.jpg,Cardiomegaly,343.0,502.0,486.0,121.0
0f76d35a022a7188cad9a83e283fdc8f.jpg,Cardiomegaly,341.0,514.0,484.0,125.0
3623eea22ab15bd3cc7901e3c00695de.jpg,Pulmonary fibrosis,214.0,520.0,179.0,153.0
3623eea22ab15bd3cc7901e3c00695de.jpg,Lung Opacity,185.0,527.0,254.0,151.0
3623eea22ab15bd3cc7901e3c00695de.jpg,Lung Opacity,215.0,558.0,177.0,99.0
3623eea22ab15bd3cc7901e3c00695de.jpg,Aortic enlargement,553.0,302.0,129.0,129.0
3623eea22ab15bd3cc7901e3c00695de.jpg,Aortic enlargement,545.0,304.0,140.0,127.0
3623eea22ab15bd3cc7901e3c00695de.jpg,Cardiomegaly,382.0,587.0,455.0,125.0
3623eea22ab15bd3cc7901e3c00695de.jpg,Pleural thickening,618.0,163.0,148.0,36.0
3623eea22ab15bd3cc7901e3c00695de.jpg,Aortic enlargement,535.0,303.0,133.0,103.0
3623eea22ab15bd3cc7901e3c00695de.jpg,Cardiomegaly,368.0,613.0,475.0,104.0
3623eea22ab15bd3cc7901e3c00695de.jpg,Lung Opacity,214.0,520.0,179.0,153.0
e99ba43b91cf30a1df2c4c4adfe7c3b1.jpg,Cardiomegaly,380.0,576.0,460.0,169.0
e99ba43b91cf30a1df2c4c4adfe7c3b1.jpg,Aortic enlargement,528.0,286.0,107.0,119.0
e99ba43b91cf30a1df2c4c4adfe7c3b1.jpg,Cardiomegaly,383.0,568.0,455.0,128.0
e99ba43b91cf30a1df2c4c4adfe7c3b1.jpg,Cardiomegaly,381.0,573.0,467.0,144.0
e99ba43b91cf30a1df2c4c4adfe7c3b1.jpg,Aortic enlargement,524.0,279.0,112.0,130.0
50d427f8dcf1ce69704b69db12d52192.jpg,Cardiomegaly,441.0,426.0,361.0,118.0
50d427f8dcf1ce69704b69db12d52192.jpg,Cardiomegaly,441.0,443.0,362.0,133.0
50d427f8dcf1ce69704b69db12d52192.jpg,Aortic enlargement,560.0,222.0,91.0,74.0
50d427f8dcf1ce69704b69db12d52192.jpg,Aortic enlargement,562.0,233.0,93.0,101.0
50d427f8dcf1ce69704b69db12d52192.jpg,Aortic enlargement,557.0,220.0,101.0,119.0
50d427f8dcf1ce69704b69db12d52192.jpg,Cardiomegaly,440.0,436.0,365.0,115.0
40365f729045dde403d39546afc573a2.jpg,Aortic enlargement,481.0,208.0,93.0,95.0
40365f729045dde403d39546afc573a2.jpg,Aortic enlargement,482.0,207.0,91.0,89.0
40365f729045dde403d39546afc573a2.jpg,Aortic enlargement,479.0,202.0,97.0,119.0
40365f729045dde403d39546afc573a2.jpg,Cardiomegaly,370.0,415.0,375.0,147.0
40365f729045dde403d39546afc573a2.jpg,Cardiomegaly,378.0,407.0,372.0,137.0
40365f729045dde403d39546afc573a2.jpg,Cardiomegaly,359.0,421.0,405.0,103.0
9f8ad1b404295f6c9951bcfe9e2da754.jpg,Aortic enlargement,561.0,273.0,91.0,93.0
9f8ad1b404295f6c9951bcfe9e2da754.jpg,Cardiomegaly,422.0,574.0,348.0,76.0
9f8ad1b404295f6c9951bcfe9e2da754.jpg,Cardiomegaly,420.0,548.0,339.0,112.0
9f8ad1b404295f6c9951bcfe9e2da754.jpg,Aortic enlargement,557.0,275.0,97.0,140.0
9f8ad1b404295f6c9951bcfe9e2da754.jpg,Aortic enlargement,572.0,276.0,85.0,118.0
6fa7dad34b96816f31cc091a0507bbdd.jpg,Other lesion,591.0,61.0,107.0,137.0
6fa7dad34b96816f31cc091a0507bbdd.jpg,Nodule/Mass,290.0,283.0,19.0,17.0
6fa7dad34b96816f31cc091a0507bbdd.jpg,Nodule/Mass,284.0,372.0,11.0,13.0
6fa7dad34b96816f31cc091a0507bbdd.jpg,Aortic enlargement,522.0,250.0,115.0,136.0
6fa7dad34b96816f31cc091a0507bbdd.jpg,Pleural thickening,333.0,129.0,109.0,22.0
6fa7dad34b96816f31cc091a0507bbdd.jpg,Aortic enlargement,524.0,260.0,118.0,141.0
6fa7dad34b96816f31cc091a0507bbdd.jpg,Pulmonary fibrosis,277.0,283.0,41.0,38.0
6fa7dad34b96816f31cc091a0507bbdd.jpg,Pleural thickening,570.0,124.0,76.0,50.0
6fa7dad34b96816f31cc091a0507bbdd.jpg,Pulmonary fibrosis,286.0,275.0,46.0,26.0
6fa7dad34b96816f31cc091a0507bbdd.jpg,Cardiomegaly,398.0,529.0,357.0,120.0
6fa7dad34b96816f31cc091a0507bbdd.jpg,Cardiomegaly,399.0,548.0,353.0,74.0
6fa7dad34b96816f31cc091a0507bbdd.jpg,Aortic enlargement,523.0,256.0,111.0,104.0
6fa7dad34b96816f31cc091a0507bbdd.jpg,Pulmonary fibrosis,290.0,283.0,19.0,17.0
b4105a81821522d6bfe3d18d9b757eb4.jpg,Aortic enlargement,514.0,263.0,146.0,146.0
b4105a81821522d6bfe3d18d9b757eb4.jpg,Pulmonary fibrosis,732.0,487.0,130.0,45.0
b4105a81821522d6bfe3d18d9b757eb4.jpg,Pleural effusion,113.0,373.0,314.0,284.0
b4105a81821522d6bfe3d18d9b757eb4.jpg,Pleural effusion,146.0,219.0,347.0,497.0
b4105a81821522d6bfe3d18d9b757eb4.jpg,Aortic enlargement,524.0,264.0,139.0,133.0
b4105a81821522d6bfe3d18d9b757eb4.jpg,Aortic enlargement,516.0,264.0,152.0,149.0
b4105a81821522d6bfe3d18d9b757eb4.jpg,Cardiomegaly,356.0,476.0,479.0,223.0
b4105a81821522d6bfe3d18d9b757eb4.jpg,Cardiomegaly,365.0,444.0,467.0,232.0
b4105a81821522d6bfe3d18d9b757eb4.jpg,Lung Opacity,195.0,238.0,254.0,213.0
b4105a81821522d6bfe3d18d9b757eb4.jpg,Consolidation,217.0,254.0,143.0,162.0
b4105a81821522d6bfe3d18d9b757eb4.jpg,Pleural effusion,116.0,216.0,336.0,490.0
b4105a81821522d6bfe3d18d9b757eb4.jpg,Lung Opacity,182.0,246.0,256.0,204.0
b4105a81821522d6bfe3d18d9b757eb4.jpg,Lung Opacity,193.0,246.0,265.0,209.0
4e05e0eb20d51d18764289ce2c240942.jpg,Aortic enlargement,459.0,238.0,244.0,168.0
4e05e0eb20d51d18764289ce2c240942.jpg,Cardiomegaly,427.0,275.0,402.0,433.0
4e05e0eb20d51d18764289ce2c240942.jpg,Aortic enlargement,556.0,199.0,146.0,458.0
dc31ce81fcf53c987f2c8ddcb8c162d4.jpg,Infiltration,166.0,208.0,257.0,221.0
dc31ce81fcf53c987f2c8ddcb8c162d4.jpg,Pulmonary fibrosis,168.0,220.0,209.0,175.0
dc31ce81fcf53c987f2c8ddcb8c162d4.jpg,Lung Opacity,177.0,224.0,203.0,176.0
dc31ce81fcf53c987f2c8ddcb8c162d4.jpg,Aortic enlargement,491.0,277.0,132.0,125.0
dc31ce81fcf53c987f2c8ddcb8c162d4.jpg,Pulmonary fibrosis,166.0,208.0,257.0,221.0
dc31ce81fcf53c987f2c8ddcb8c162d4.jpg,Infiltration,177.0,224.0,203.0,176.0
4b56bc6d22b192f075f13231419dfcc8.jpg,Pleural thickening,898.0,574.0,60.0,79.0
4b56bc6d22b192f075f13231419dfcc8.jpg,Pleural thickening,103.0,598.0,51.0,90.0
4b56bc6d22b192f075f13231419dfcc8.jpg,Pleural effusion,103.0,598.0,51.0,90.0
4b56bc6d22b192f075f13231419dfcc8.jpg,Aortic enlargement,557.0,197.0,158.0,182.0
4b56bc6d22b192f075f13231419dfcc8.jpg,Lung Opacity,120.0,568.0,68.0,88.0
4b56bc6d22b192f075f13231419dfcc8.jpg,Pleural effusion,898.0,574.0,60.0,79.0
4b56bc6d22b192f075f13231419dfcc8.jpg,Pleural effusion,855.0,520.0,106.0,146.0
4b56bc6d22b192f075f13231419dfcc8.jpg,Lung Opacity,901.0,572.0,54.0,98.0
4b56bc6d22b192f075f13231419dfcc8.jpg,Aortic enlargement,569.0,205.0,152.0,157.0
4b56bc6d22b192f075f13231419dfcc8.jpg,Aortic enlargement,541.0,217.0,159.0,152.0
4b56bc6d22b192f075f13231419dfcc8.jpg,Cardiomegaly,398.0,531.0,468.0,129.0
4b56bc6d22b192f075f13231419dfcc8.jpg,Cardiomegaly,401.0,491.0,473.0,167.0
ddff143851d1399b550480a41b4c6fe2.jpg,Pleural effusion,81.0,768.0,24.0,48.0
ddff143851d1399b550480a41b4c6fe2.jpg,Nodule/Mass,327.0,395.0,112.0,114.0
ddff143851d1399b550480a41b4c6fe2.jpg,Consolidation,565.0,209.0,156.0,142.0
ddff143851d1399b550480a41b4c6fe2.jpg,Aortic enlargement,503.0,332.0,126.0,118.0
ddff143851d1399b550480a41b4c6fe2.jpg,Pulmonary fibrosis,165.0,294.0,218.0,303.0
ddff143851d1399b550480a41b4c6fe2.jpg,Pleural thickening,280.0,206.0,114.0,33.0
ddff143851d1399b550480a41b4c6fe2.jpg,Nodule/Mass,322.0,326.0,157.0,187.0
ddff143851d1399b550480a41b4c6fe2.jpg,Pulmonary fibrosis,160.0,300.0,214.0,174.0
ddff143851d1399b550480a41b4c6fe2.jpg,Lung Opacity,245.0,488.0,160.0,103.0
ddff143851d1399b550480a41b4c6fe2.jpg,Pulmonary fibrosis,148.0,286.0,248.0,257.0
ddff143851d1399b550480a41b4c6fe2.jpg,Pleural thickening,79.0,758.0,53.0,65.0
ddff143851d1399b550480a41b4c6fe2.jpg,Nodule/Mass,597.0,432.0,102.0,96.0
ddff143851d1399b550480a41b4c6fe2.jpg,Pulmonary fibrosis,241.0,497.0,158.0,91.0
ddff143851d1399b550480a41b4c6fe2.jpg,Infiltration,148.0,286.0,248.0,257.0
ddff143851d1399b550480a41b4c6fe2.jpg,Consolidation,245.0,488.0,160.0,103.0
ddff143851d1399b550480a41b4c6fe2.jpg,Lung Opacity,241.0,497.0,158.0,91.0
ddff143851d1399b550480a41b4c6fe2.jpg,Pulmonary fibrosis,704.0,412.0,129.0,77.0
ddff143851d1399b550480a41b4c6fe2.jpg,Pulmonary fibrosis,716.0,412.0,117.0,83.0
ddff143851d1399b550480a41b4c6fe2.jpg,Pleural thickening,81.0,768.0,24.0,48.0
ddff143851d1399b550480a41b4c6fe2.jpg,Pleural thickening,567.0,212.0,132.0,20.0
ddff143851d1399b550480a41b4c6fe2.jpg,Pulmonary fibrosis,699.0,401.0,143.0,91.0
ddff143851d1399b550480a41b4c6fe2.jpg,Consolidation,244.0,495.0,157.0,87.0
ddff143851d1399b550480a41b4c6fe2.jpg,Pleural thickening,264.0,204.0,128.0,40.0
23687f2e75cfb173dbfe0a785326d6b3.jpg,Cardiomegaly,394.0,452.0,379.0,168.0
23687f2e75cfb173dbfe0a785326d6b3.jpg,Cardiomegaly,397.0,472.0,367.0,197.0
23687f2e75cfb173dbfe0a785326d6b3.jpg,Cardiomegaly,393.0,486.0,372.0,122.0
acc7065e73590820d1fa944488092d59.jpg,Pulmonary fibrosis,163.0,171.0,118.0,54.0
acc7065e73590820d1fa944488092d59.jpg,Aortic enlargement,374.0,257.0,344.0,229.0
acc7065e73590820d1fa944488092d59.jpg,Aortic enlargement,364.0,247.0,381.0,280.0
acc7065e73590820d1fa944488092d59.jpg,Pleural thickening,581.0,70.0,182.0,50.0
acc7065e73590820d1fa944488092d59.jpg,Pleural thickening,222.0,78.0,194.0,61.0
acc7065e73590820d1fa944488092d59.jpg,Pleural thickening,587.0,66.0,191.0,48.0
d44deb5774617d3e89893bae3994489f.jpg,Pleural thickening,226.0,155.0,162.0,45.0
d44deb5774617d3e89893bae3994489f.jpg,Aortic enlargement,498.0,262.0,104.0,71.0
d44deb5774617d3e89893bae3994489f.jpg,Pleural thickening,668.0,167.0,56.0,37.0
d44deb5774617d3e89893bae3994489f.jpg,Pleural thickening,667.0,168.0,55.0,33.0
d44deb5774617d3e89893bae3994489f.jpg,Pleural thickening,248.0,157.0,94.0,34.0
d44deb5774617d3e89893bae3994489f.jpg,Aortic enlargement,504.0,261.0,98.0,97.0
d44deb5774617d3e89893bae3994489f.jpg,Cardiomegaly,324.0,566.0,438.0,132.0
d44deb5774617d3e89893bae3994489f.jpg,Aortic enlargement,510.0,260.0,88.0,121.0
9c89004f6827ca42cc151098ce8bd986.jpg,ILD,645.0,540.0,259.0,196.0
9c89004f6827ca42cc151098ce8bd986.jpg,Lung Opacity,697.0,516.0,193.0,214.0
9c89004f6827ca42cc151098ce8bd986.jpg,Infiltration,690.0,534.0,219.0,209.0
810491951571933b11959743e41a704b.jpg,Pleural effusion,33.0,606.0,173.0,151.0
810491951571933b11959743e41a704b.jpg,Pleural thickening,713.0,145.0,85.0,65.0
810491951571933b11959743e41a704b.jpg,Pleural thickening,215.0,156.0,129.0,63.0
810491951571933b11959743e41a704b.jpg,Pleural thickening,135.0,126.0,248.0,163.0
810491951571933b11959743e41a704b.jpg,Aortic enlargement,491.0,272.0,157.0,167.0
810491951571933b11959743e41a704b.jpg,ILD,141.0,230.0,280.0,536.0
810491951571933b11959743e41a704b.jpg,Pleural thickening,668.0,106.0,136.0,149.0
